time,phase,along_m,cross_m,elevation_m,agl_m,height_ft,ias,eas,groundspeed_kt,pitch,bank,alpha,vy,gamma,gamma_cmd,h_cmd,yoke,roll,rudder,speedbrake,speedbrake_actual,Q,mass,nz,main_wow,nose_wow,gear_cmd,gear0,gear1,gear2,chute,brakes,derotating,local_vy,radar_height_ft
1.284537,1.000000,-8268.659180,-10.679643,2890.055595,2190.346924,7187.230469,217.349380,299.005402,328.282251,-14.743827,0.461096,3.661699,-57.475842,-18.794949,-20.706308,2177.509766,-0.147573,0.008821,-0.000802,0.415189,0.320349,-2.815131,83460.992188,0.933362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.327282,7186.802246
1.338739,1.000000,-8259.463867,-10.661231,2886.939558,2187.243896,7176.959473,223.591736,299.064575,328.282548,-14.896420,0.473883,3.516400,-57.498291,-18.801758,-20.717859,2174.163086,-0.149398,0.008595,-0.000803,0.417260,0.330217,-2.815386,83460.992188,0.908976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.351177,7176.666504
1.392858,1.000000,-8250.338867,-10.642941,2883.826672,2184.144287,7166.762695,229.426773,299.124146,328.276022,-15.048813,0.486279,3.375257,-57.532520,-18.812512,-20.729263,2170.841797,-0.151123,0.008368,-0.000804,0.419345,0.339268,-2.816438,83460.992188,0.885233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.386944,7166.469727
1.447915,1.000000,-8241.123047,-10.624443,2880.657516,2180.988281,7156.456055,234.973389,299.185303,328.262764,-15.203925,0.498529,3.235566,-57.578899,-18.827316,-20.740664,2167.487549,-0.152785,0.008146,-0.000803,0.421486,0.347743,-2.818249,83460.992188,0.861692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.435253,7156.163086
1.500187,1.000000,-8232.441406,-10.606994,2877.645910,2177.989502,7146.738770,239.893906,299.243561,328.244315,-15.351307,0.509835,3.106442,-57.633186,-18.844799,-20.751282,2164.327637,-0.154285,0.007940,-0.000802,0.423524,0.355177,-2.820571,83460.992188,0.839915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.491978,7146.445801
1.550642,1.000000,-8223.910156,-10.589819,2874.735914,2175.091309,7137.178711,244.340393,299.302185,328.220794,-15.493686,0.520454,2.984950,-57.696327,-18.865242,-20.761547,2161.222656,-0.155666,0.007749,-0.000800,0.425577,0.361844,-2.823310,83460.992188,0.819196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.556545,7137.055176
1.600928,1.000000,-8215.354492,-10.572568,2871.832201,2172.199951,7127.579590,248.485931,299.362000,328.191934,-15.635743,0.530763,2.866840,-57.769238,-18.888936,-20.771669,2158.108643,-0.156975,0.007564,-0.000797,0.427670,0.368050,-2.826542,83460.992188,0.798917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.630329,7127.456543
1.652295,1.000000,-8206.719727,-10.555127,2868.861941,2169.241943,7117.877441,252.444366,299.423920,328.156757,-15.780846,0.541018,2.750526,-57.854881,-18.916833,-20.781660,2154.965820,-0.146959,0.007373,-0.000795,0.429837,0.373983,-2.817286,83460.992188,0.761262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.718842,7117.753906
1.703969,1.000000,-8197.963867,-10.537413,2865.868789,2166.261230,7108.020996,256.159821,299.491150,328.112533,-15.925231,0.551070,2.641784,-57.962288,-18.951820,-20.791521,2151.778809,-0.135585,0.007179,-0.000792,0.432190,0.379585,-2.768234,83460.992188,0.721451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.828434,7107.897949
1.758993,1.000000,-8188.668457,-10.518577,2862.674837,2163.080322,7097.534668,259.838226,299.566498,328.056978,-16.075167,0.561484,2.536061,-58.096066,-18.995416,-20.801638,2148.395508,-0.125081,0.006980,-0.000789,0.434828,0.385207,-2.681656,83460.992188,0.686728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.964306,7097.580078
1.814127,1.000000,-8179.373047,-10.499708,2859.466545,2159.885254,7087.019531,263.255005,299.644958,327.993890,-16.219856,0.571616,2.440900,-58.246262,-19.044391,-20.811310,2145.012451,-0.115801,0.006789,-0.000785,0.437574,0.390532,-2.569717,83460.992188,0.658588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.116428,7087.064941
1.870261,1.000000,-8170.115723,-10.480889,2856.191064,2156.623291,7076.516113,266.475311,299.725555,327.924810,-16.360258,0.581619,2.355254,-58.408993,-19.097481,-20.820454,2141.643066,-0.107838,0.006605,-0.000780,0.440394,0.395680,-2.437743,83460.992188,0.636002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.284508,7076.562012
1.926497,1.000000,-8160.509277,-10.461327,2852.899877,2153.345459,7065.581055,269.457062,299.811218,327.847692,-16.493118,0.591326,2.280711,-58.588837,-19.156182,-20.829376,2138.146484,-0.099780,0.006425,-0.000773,0.443392,0.400598,-2.293682,83460.992188,0.617347,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.463448,7065.626465
1.981827,1.000000,-8151.168945,-10.442278,2849.651673,2150.110352,7054.913086,272.168213,299.896118,327.768172,-16.615690,0.600569,2.218234,-58.772289,-19.216093,-20.837484,2134.746826,-0.092749,0.006256,-0.000766,0.446364,0.405237,-2.144239,83460.992188,0.603100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.647739,7055.045410
2.037197,1.000000,-8141.833984,-10.423208,2846.390753,2146.862793,7044.213379,274.675720,299.981903,327.685240,-16.729940,0.609512,2.166140,-58.962086,-19.278097,-20.844978,2131.349365,-0.086218,0.006093,-0.000758,0.449367,0.409704,-1.990768,83460.992188,0.592881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.838303,7044.345703
2.087728,1.000000,-8133.376465,-10.405905,2843.405515,2143.889404,7034.485352,276.797058,300.060913,327.607767,-16.826748,0.617412,2.127355,-59.138042,-19.335597,-20.851233,2128.270996,-0.080832,0.005946,-0.000750,0.452132,0.413646,-1.849601,83460.992188,0.584895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.016125,7034.618164
2.138008,1.000000,-8124.916992,-10.388571,2840.426138,2140.922119,7024.723145,278.760010,300.140381,327.528543,-16.915995,0.625027,2.096722,-59.316902,-19.394059,-20.856966,2125.191895,-0.075645,0.005806,-0.000742,0.454913,0.417458,-1.709356,83460.992188,0.579859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.195724,7024.855469
2.193739,1.000000,-8115.498047,-10.369237,2837.113180,2137.622559,7013.814941,280.775085,300.229187,327.438819,-17.006712,0.633185,2.071609,-59.518158,-19.459856,-20.862728,2121.763672,-0.070101,0.005654,-0.000732,0.458022,0.421570,-1.555495,83460.992188,0.576499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.396709,7014.214355
2.243831,1.000000,-8107.069336,-10.351907,2834.125877,2134.647217,7004.018555,282.452148,300.308899,327.357756,-17.080997,0.640261,2.056523,-59.699150,-19.519034,-20.867319,2118.696045,-0.065521,0.005523,-0.000723,0.460811,0.425173,-1.419850,83460.992188,0.576011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.578060,7004.417969
2.294374,1.000000,-8098.551270,-10.334365,2831.102494,2131.635498,6994.085449,284.024628,300.390167,327.275567,-17.149153,0.647156,2.048058,-59.881992,-19.578819,-20.871418,2115.595703,-0.061123,0.005393,-0.000714,0.463656,0.428730,-1.286282,83460.992188,0.576245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.760895,6994.484375
2.350200,1.000000,-8089.229980,-10.315132,2827.752409,2128.298584,6983.176758,285.631378,300.479431,327.185576,-17.216696,0.654491,2.046153,-60.081322,-19.644001,-20.875278,2112.202881,-0.056925,0.005255,-0.000704,0.466780,0.432580,-1.142723,83460.992188,0.578138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.961937,6983.576172
2.406111,1.000000,-8079.775879,-10.295586,2824.386062,2124.945557,6972.071289,287.114136,300.569550,327.094844,-17.276472,0.661544,2.051445,-60.281662,-19.709512,-20.878521,2108.761963,-0.052555,0.005117,-0.000694,0.469934,0.436360,-1.004509,83460.992188,0.582759,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.161243,6972.604492
2.460170,1.000000,-8070.682617,-10.276747,2821.120734,2121.693115,6961.351563,288.436218,300.656525,327.008472,-17.327072,0.668090,2.062943,-60.471916,-19.771720,-20.881018,2105.452393,-0.048853,0.004991,-0.000685,0.472979,0.439952,-0.875861,83460.992188,0.587613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.351460,6961.884766
2.513515,1.000000,-8061.715820,-10.258130,2817.888574,2118.473389,6950.745117,289.641510,300.741974,326.924562,-17.370346,0.674289,2.079900,-60.656479,-19.832059,-20.882893,2102.188721,-0.045508,0.004869,-0.000676,0.475969,0.443440,-0.754499,83460.992188,0.593944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.535988,6951.278320
2.568795,1.000000,-8052.545410,-10.239045,2814.528921,2115.126709,6939.860840,290.794769,300.828857,326.840355,-17.408545,0.680441,2.102782,-60.841377,-19.892501,-20.884197,2098.850830,-0.042721,0.004747,-0.000668,0.479010,0.447000,-0.635342,83460.992188,0.602032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.723141,6940.477539
2.623802,1.000000,-8043.264648,-10.219682,2811.175751,2111.786377,6928.808105,291.852600,300.915985,326.757038,-17.440203,0.686295,2.130405,-61.024082,-19.952217,-20.884907,2095.472900,-0.039626,0.004627,-0.000659,0.482059,0.450490,-0.523297,83460.992188,0.611843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.904800,6929.424805
2.674557,1.000000,-8034.736816,-10.201845,2808.073053,2108.695557,6918.620117,292.755524,300.995941,326.682501,-17.464104,0.691455,2.159721,-61.187447,-20.005602,-20.885033,2092.369141,-0.037129,0.004518,-0.000652,0.484858,0.453666,-0.425977,83460.992188,0.620305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.067913,6919.236816
2.730789,1.000000,-8025.347168,-10.182155,2804.626056,2105.261719,6907.368652,293.680084,301.083435,326.602743,-17.485003,0.696919,2.196064,-61.362225,-20.062704,-20.884613,2088.951416,-0.034875,0.004403,-0.000645,0.487920,0.457143,-0.324134,83460.992188,0.630639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.243401,6907.985352
2.780920,1.000000,-8016.916992,-10.164427,2801.544892,2102.192383,6897.237305,294.442322,301.161133,326.533426,-17.498968,0.701563,2.231453,-61.514145,-20.112327,-20.883739,2085.883301,-0.032861,0.004304,-0.000638,0.490639,0.460204,-0.239228,83460.992188,0.640970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.394749,6898.045410
2.833482,1.000000,-8008.154297,-10.145948,2798.306325,2098.966309,6886.677246,295.183350,301.241364,326.463812,-17.509195,0.706207,2.271185,-61.666641,-20.162129,-20.882353,2082.693848,-0.031211,0.004202,-0.000632,0.493448,0.463374,-0.156295,83460.992188,0.651352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.547966,6887.485352
2.885286,1.000000,-7999.466797,-10.127574,2795.106764,2095.778564,6876.179199,295.859894,301.319733,326.397313,-17.515169,0.710564,2.312623,-61.812447,-20.209733,-20.880508,2079.531738,-0.029617,0.004101,-0.000627,0.496191,0.466464,-0.080082,83460.992188,0.663490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.693417,6876.987305
2.935609,1.000000,-7991.012207,-10.109637,2791.991634,2092.675537,6865.937500,296.469574,301.395752,326.335144,-17.517328,0.714593,2.354743,-61.948860,-20.254259,-20.878292,2076.454590,-0.028271,0.004009,-0.000622,0.498852,0.469433,-0.011057,83460.992188,0.674169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.829288,6866.745605
2.986317,1.000000,-7982.525879,-10.091577,2788.845928,2089.541504,6855.632813,297.040222,301.470673,326.275318,-17.516136,0.718454,2.398699,-62.080257,-20.297136,-20.875654,2073.365967,-0.027179,0.003917,-0.000618,0.501473,0.472392,0.053084,83460.992188,0.686541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.960529,6856.562500
3.042559,1.000000,-7973.105469,-10.071457,2785.349353,2086.057861,6844.165527,297.625763,301.553101,326.211963,-17.511179,0.722505,2.448880,-62.219410,-20.342535,-20.872261,2069.937012,-0.026164,0.003820,-0.000613,0.504358,0.475636,0.118280,83460.992188,0.699639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.099377,6845.095215
3.093549,1.000000,-7964.531738,-10.053080,2782.172742,2082.893311,6833.706055,298.116760,301.626770,326.157209,-17.503675,0.725968,2.495327,-62.339779,-20.381796,-20.868784,2066.816406,-0.025311,0.003733,-0.000610,0.506937,0.478541,0.171722,83460.992188,0.712180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.218956,6834.635742
3.148981,1.000000,-7955.252441,-10.033114,2778.712702,2079.445801,6822.360352,298.610992,301.705750,326.100913,-17.492584,0.729513,2.546590,-62.463406,-20.422116,-20.864597,2063.439209,-0.024718,0.003639,-0.000607,0.509701,0.481663,0.224629,83460.992188,0.725067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.342319,6823.290039
3.202461,1.000000,-7946.326172,-10.013834,2775.368168,2076.113525,6811.424316,299.052551,301.780273,326.050016,-17.479284,0.732720,2.596339,-62.575317,-20.458605,-20.860197,2060.190186,-0.024213,0.003555,-0.000604,0.512310,0.484625,0.268820,83460.992188,0.737223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.454285,6812.500977
3.257708,1.000000,-7937.030762,-9.993672,2771.907131,2072.665283,6800.013184,299.473694,301.856506,325.999889,-17.463171,0.735829,2.648029,-62.685574,-20.494548,-20.855234,2056.806885,-0.023855,0.003466,-0.000601,0.514977,0.487658,0.311184,83460.992188,0.751158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.563580,6801.089844
3.311895,1.000000,-7927.906738,-9.973798,2768.506855,2069.277588,6788.791992,299.855713,301.930450,325.953796,-17.445250,0.738675,2.698633,-62.786884,-20.527571,-20.850019,2053.486084,-0.023660,0.003383,-0.000599,0.517566,0.490593,0.347593,83460.992188,0.763654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.663998,6789.868652
3.368080,1.000000,-7918.621582,-9.953482,2764.975682,2065.759277,6777.352539,300.222076,302.003784,325.909987,-17.424742,0.741417,2.750716,-62.883068,-20.558921,-20.844376,2050.106689,-0.023994,0.003303,-0.000597,0.520133,0.493592,0.379917,83460.992188,0.777295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.761013,6778.429199
3.418682,1.000000,-7910.127930,-9.934815,2761.790919,2062.586182,6766.872070,300.528107,302.069855,325.872615,-17.404839,0.743711,2.797077,-62.964970,-20.585617,-20.838938,2047.015137,-0.024064,0.003228,-0.000596,0.522445,0.496255,0.404611,83460.992188,0.788987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.842312,6768.186035
3.469333,1.000000,-7901.663086,-9.916131,2758.599119,2059.406006,6756.413086,300.813354,302.134247,325.837793,-17.383766,0.745849,2.842820,-63.041023,-20.610410,-20.833279,2043.934204,-0.024324,0.003159,-0.000595,0.524699,0.498883,0.425632,83460.992188,0.800669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.918098,6757.727051
3.519476,1.000000,-7893.262207,-9.897506,2755.435713,2056.254150,6746.019531,301.076477,302.197266,325.805582,-17.361946,0.747810,2.887313,-63.111092,-20.633258,-20.827431,2040.876587,-0.024623,0.003092,-0.000595,0.526904,0.501449,0.443016,83460.992188,0.811725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.987736,6747.333008
3.574962,1.000000,-7883.931152,-9.876719,2751.931355,2052.762451,6734.461426,301.347168,302.265656,325.772362,-17.336901,0.749804,2.935482,-63.182785,-20.656647,-20.820702,2037.480347,-0.024986,0.003018,-0.000594,0.529298,0.504246,0.458537,83460.992188,0.823823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.058712,6735.774902
3.627395,1.000000,-7875.197754,-9.857170,2748.616375,2049.459473,6723.630859,301.584717,302.328278,325.743798,-17.312540,0.751527,2.979804,-63.244091,-20.676656,-20.814190,2034.301636,-0.025550,0.002950,-0.000594,0.531490,0.506845,0.469487,83460.992188,0.834903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.119965,6725.073242
