time,phase,along_m,cross_m,elevation_m,agl_m,height_ft,ias,eas,groundspeed_kt,pitch,bank,alpha,vy,gamma,gamma_cmd,h_cmd,yoke,roll,rudder,speedbrake,speedbrake_actual,Q,mass,nz,main_wow,nose_wow,gear_cmd,gear0,gear1,gear2,chute,brakes,derotating,local_vy,radar_height_ft
0.871415,1.000000,-8338.430664,-10.820598,2913.827081,2214.018799,7265.271973,155.311783,298.584259,328.034495,-13.578911,0.350221,4.911674,-57.728661,-18.885026,-20.620823,2202.904541,-0.130407,0.011138,-0.000691,0.400449,0.206197,-2.843027,83460.992188,1.139092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.565990,7264.582520
0.926986,1.000000,-8329.000000,-10.801913,2910.622044,2210.827148,7254.694336,165.212692,298.641357,328.099037,-13.736732,0.366782,4.726729,-57.647701,-18.856967,-20.631855,2199.472168,-0.132926,0.010825,-0.000719,0.402447,0.226792,-2.837321,83460.992188,1.108527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.487572,7254.004883
0.982303,1.000000,-8319.742188,-10.783598,2907.435570,2207.653809,7244.325684,174.602997,298.693878,328.152604,-13.893507,0.382768,4.548005,-57.583134,-18.834478,-20.642946,2196.102539,-0.135480,0.010519,-0.000741,0.404286,0.245352,-2.831386,83460.992188,1.079471,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.424450,7243.636230
1.036426,1.000000,-8310.552734,-10.765433,2904.320818,2204.552002,7234.045410,183.306793,298.753235,328.196650,-14.046607,0.397950,4.378208,-57.533337,-18.816989,-20.654163,2192.757813,-0.137891,0.010238,-0.000759,0.406364,0.261811,-2.826443,83460.992188,1.051662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.376854,7233.477539
1.092647,1.000000,-8301.136719,-10.746830,2901.087641,2201.332520,7223.520996,191.859848,298.810455,328.232777,-14.205384,0.413253,4.206909,-57.496563,-18.803883,-20.665813,2189.330811,-0.140303,0.009950,-0.000774,0.408365,0.277330,-2.822175,83460.992188,1.023717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.341728,7222.952637
1.148166,1.000000,-8291.705078,-10.728197,2897.896364,2198.154785,7212.984375,199.820633,298.868805,328.260243,-14.361971,0.427910,4.042653,-57.473827,-18.795508,-20.677591,2185.897949,-0.142569,0.009673,-0.000786,0.410408,0.291242,-2.819017,83460.992188,0.996644,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.321011,7212.416016
1.203875,1.000000,-8282.362305,-10.709743,2894.694928,2194.966553,7202.552734,207.334488,298.926910,328.279226,-14.518948,0.442180,3.882553,-57.464893,-18.791781,-20.689358,2182.497314,-0.144722,0.009407,-0.000795,0.412442,0.303943,-2.816908,83460.992188,0.970258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.313839,7202.141602
1.259501,1.000000,-8272.971680,-10.691182,2891.498277,2191.783447,7192.067383,214.376114,298.985901,328.290437,-14.675609,0.456006,3.727227,-57.469208,-18.792496,-20.701195,2179.079590,-0.146754,0.009148,-0.000801,0.414506,0.315502,-2.815828,83460.992188,0.944442,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.319977,7191.656250
1.316139,1.000000,-8263.440430,-10.672330,2888.242730,2188.541748,7181.422852,221.089081,299.047028,328.294026,-14.835079,0.469664,3.573571,-57.486912,-18.797687,-20.713194,2175.610352,-0.148709,0.008899,-0.000807,0.416646,0.326242,-2.815683,83460.992188,0.918804,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.339561,7181.011719
1.371150,1.000000,-8254.150391,-10.653940,2885.079285,2185.391602,7171.043945,227.183624,299.107513,328.290200,-14.989990,0.482535,3.428514,-57.516785,-18.806973,-20.724838,2172.229004,-0.150503,0.008665,-0.000813,0.418763,0.335790,-2.816410,83460.992188,0.894435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.371174,7170.632813
1.426617,1.000000,-8244.780273,-10.635374,2881.887508,2182.213135,7160.569336,232.923813,299.168854,328.279374,-15.146253,0.495133,3.286278,-57.559242,-18.820456,-20.736492,2168.818604,-0.152214,0.008431,-0.000817,0.420909,0.344631,-2.817935,83460.992188,0.870418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.415321,7160.320801
1.480974,1.000000,-8235.623047,-10.617206,2878.756906,2179.095459,7150.323242,238.172165,299.230652,328.262200,-15.299481,0.507134,3.150692,-57.612457,-18.837545,-20.747747,2165.485596,-0.153801,0.008210,-0.000819,0.423073,0.352614,-2.820132,83460.992188,0.847441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.470280,7150.074707
1.535239,1.000000,-8226.541992,-10.599164,2875.628315,2175.980225,7140.150879,243.058563,299.292694,328.238946,-15.452594,0.518773,3.018942,-57.676373,-18.858209,-20.758734,2162.180420,-0.155305,0.007994,-0.000820,0.425244,0.359984,-2.822931,83460.992188,0.825086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.536407,7139.902344
1.590881,1.000000,-8217.059570,-10.580298,2872.416287,2172.781494,7129.516113,247.722595,299.358368,328.208277,-15.609765,0.530373,2.887465,-57.754684,-18.883641,-20.770008,2158.729248,-0.156774,0.007782,-0.000820,0.427543,0.366986,-2.826349,83460.992188,0.802524,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.615623,7129.267578
1.648067,1.000000,-8207.737305,-10.561720,2869.110166,2169.489014,7119.044434,252.171188,299.424744,328.171498,-15.771396,0.541952,2.756962,-57.844341,-18.912843,-20.780840,2155.336182,-0.148640,0.007569,-0.000819,0.429866,0.373666,-2.821421,83460.992188,0.766421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.711323,7118.889648
1.703625,1.000000,-8198.198242,-10.542679,2865.892257,2166.284668,7108.308594,256.176758,299.497345,328.123952,-15.926880,0.552887,2.639450,-57.959526,-18.950369,-20.791616,2151.864258,-0.136140,0.007354,-0.000818,0.432408,0.379718,-2.771717,83460.992188,0.722297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.828056,7108.153809
1.760204,1.000000,-8188.583008,-10.523455,2862.607876,2163.013916,7097.461426,259.961121,299.574860,328.066647,-16.081205,0.563706,2.530458,-58.097137,-18.995221,-20.802084,2148.364502,-0.125079,0.007142,-0.000816,0.435120,0.385497,-2.684771,83460.992188,0.686098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.967354,7097.306641
1.811840,1.000000,-8180.109863,-10.506488,2859.603172,2160.021484,7087.877441,263.163269,299.646271,328.009313,-16.217026,0.573303,2.441019,-58.233696,-19.039747,-20.810913,2145.280518,-0.116804,0.006962,-0.000814,0.437619,0.390492,-2.580359,83460.992188,0.660016,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.109821,7087.931641
1.874164,1.000000,-8170.710449,-10.487641,2855.966163,2156.399170,7077.214844,266.739777,299.725525,327.939462,-16.373022,0.584530,2.345678,-58.398178,-19.093409,-20.820234,2141.859375,-0.109853,0.006756,-0.000809,0.440394,0.396200,-2.436357,83460.992188,0.640768,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.295990,7077.269531
1.928090,1.000000,-8160.242676,-10.466619,2852.809700,2153.255859,7065.300781,269.585449,299.821411,327.855493,-16.500477,0.593937,2.274491,-58.593662,-19.157222,-20.829981,2138.049561,-0.099114,0.006574,-0.000804,0.443749,0.400905,-2.296640,83460.992188,0.614838,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.468632,7065.355469
1.983631,1.000000,-8150.906250,-10.447842,2849.548731,2150.008057,7054.635742,272.298523,299.906464,327.775616,-16.623564,0.603316,2.212031,-58.777973,-19.217411,-20.838060,2134.651367,-0.092174,0.006400,-0.000797,0.446727,0.405561,-2.144894,83460.992188,0.600689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.654572,7054.690430
2.036810,1.000000,-8142.012207,-10.429928,2846.416629,2146.888672,7044.441895,274.702026,299.988678,327.696155,-16.733416,0.612008,2.162183,-58.959633,-19.276759,-20.845207,2131.414063,-0.086184,0.006239,-0.000790,0.449603,0.409857,-1.995530,83460.992188,0.590440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.838516,7044.617676
2.089482,1.000000,-8133.119141,-10.411991,2843.304659,2143.789063,7034.212891,276.908569,300.071503,327.614322,-16.834362,0.620339,2.121989,-59.145527,-19.337504,-20.851782,2128.177246,-0.080352,0.006085,-0.000782,0.452502,0.413974,-1.846661,83460.992188,0.583355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.024712,7034.389160
2.143323,1.000000,-8124.071289,-10.393716,2840.113422,2140.610840,7023.769531,278.998016,300.156097,327.529047,-16.929461,0.628572,2.089910,-59.337666,-19.400313,-20.857878,2124.884277,-0.074849,0.005933,-0.000773,0.455463,0.418055,-1.695413,83460.992188,0.579319,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.217804,7023.945313
2.199498,1.000000,-8114.657715,-10.374671,2836.772725,2137.283203,7012.863281,281.011261,300.245056,327.439027,-17.020056,0.636855,2.065629,-59.539345,-19.466251,-20.863567,2121.458008,-0.069528,0.005777,-0.000764,0.458577,0.422191,-1.540216,83460.992188,0.576001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.420944,7013.039063
2.251036,1.000000,-8105.976563,-10.357080,2833.697744,2134.220459,7002.769043,282.719543,300.327332,327.355235,-17.095583,0.644188,2.051106,-59.725979,-19.527281,-20.868225,2118.298340,-0.064750,0.005639,-0.000754,0.461456,0.425888,-1.401182,83460.992188,0.574876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.607788,7003.202637
2.305887,1.000000,-8096.751465,-10.338356,2830.414567,2130.950439,6992.004395,284.401184,300.415436,327.265808,-17.168184,0.651711,2.043449,-59.924541,-19.592212,-20.872559,2114.940674,-0.060131,0.005498,-0.000744,0.464540,0.429739,-1.255686,83460.992188,0.575579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.806713,6992.437988
2.360902,1.000000,-8087.464844,-10.319473,2827.110676,2127.659424,6981.127930,285.957611,300.504120,327.175907,-17.233131,0.658965,2.043223,-60.123329,-19.657220,-20.876265,2111.560547,-0.055649,0.005357,-0.000735,0.467645,0.433521,-1.114673,83460.992188,0.578575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.004940,6981.561035
2.415736,1.000000,-8078.273438,-10.300750,2823.806890,2124.368652,6970.324219,287.388672,300.592316,327.087607,-17.290289,0.665912,2.049899,-60.318104,-19.720911,-20.879307,2108.215088,-0.051756,0.005222,-0.000725,0.470731,0.437219,-0.979275,83460.992188,0.582050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.200462,6970.757324
2.471652,1.000000,-8068.955566,-10.281730,2820.426982,2121.001953,6959.332031,288.734039,300.681061,326.999099,-17.341106,0.672711,2.063206,-60.512859,-19.784591,-20.881737,2104.823730,-0.048250,0.005089,-0.000715,0.473837,0.440923,-0.847252,83460.992188,0.588202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.396877,6959.875488
2.526738,1.000000,-8059.661621,-10.262717,2817.086641,2117.674561,6948.329102,289.955231,300.769226,326.912193,-17.384134,0.679123,2.082174,-60.703720,-19.846991,-20.883526,2101.440918,-0.044656,0.004961,-0.000705,0.476922,0.444513,-0.723283,83460.992188,0.596101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.586811,6948.872559
2.580338,1.000000,-8050.592285,-10.244123,2813.826514,2114.427002,6937.555664,291.051788,300.855438,326.829054,-17.419607,0.685104,2.105754,-60.886040,-19.906591,-20.884674,2098.139893,-0.041394,0.004839,-0.000696,0.479940,0.447955,-0.608316,83460.992188,0.603062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.767750,6938.099121
2.634545,1.000000,-8041.499512,-10.225436,2810.519756,2111.133057,6926.719238,292.076080,300.941223,326.747636,-17.449404,0.690885,2.134187,-61.064419,-19.964893,-20.885242,2094.830566,-0.038639,0.004720,-0.000688,0.482943,0.451388,-0.498430,83460.992188,0.611795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.946190,6927.477539
2.691042,1.000000,-8032.116699,-10.206104,2807.063183,2107.689697,6915.500000,293.060242,301.028809,326.665950,-17.474329,0.696640,2.168170,-61.243301,-20.023348,-20.885223,2091.415527,-0.036330,0.004601,-0.000680,0.486008,0.454915,-0.391117,83460.992188,0.622391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.126743,6916.258789
2.746617,1.000000,-8022.794922,-10.186847,2803.653267,2104.292725,6904.319824,293.951416,301.115295,326.587349,-17.493124,0.702030,2.205456,-61.415459,-20.079590,-20.884630,2088.022705,-0.034020,0.004484,-0.000672,0.489036,0.458340,-0.292191,83460.992188,0.633267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.298691,6905.078125
2.796986,1.000000,-8014.328125,-10.169305,2800.554682,2101.206055,6894.134277,294.698547,301.193024,326.518299,-17.505589,0.706683,2.242085,-61.566628,-20.128967,-20.883593,2084.940918,-0.032037,0.004383,-0.000665,0.491755,0.461405,-0.208725,83460.992188,0.644129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.449230,6894.892578
2.853329,1.000000,-8004.957520,-10.149836,2797.079811,2097.744385,6882.830078,295.471283,301.278564,326.444562,-17.514706,0.711644,2.285932,-61.728043,-20.181680,-20.881918,2081.530273,-0.030467,0.004273,-0.000658,0.494750,0.464794,-0.121207,83460.992188,0.655658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.611668,6883.729004
2.904737,1.000000,-7996.370117,-10.131939,2793.901497,2094.578125,6872.442383,296.122833,301.355957,326.379754,-17.518909,0.715941,2.328080,-61.870121,-20.228062,-20.879921,2078.404785,-0.029072,0.004175,-0.000653,0.497458,0.467847,-0.047763,83460.992188,0.667113,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.753880,6873.341797
2.961435,1.000000,-7986.765625,-10.111856,2790.387875,2091.077637,6860.794434,296.786621,301.441132,326.310288,-17.519331,0.720441,2.376615,-62.022484,-20.277790,-20.877174,2074.908936,-0.027340,0.004068,-0.000647,0.500440,0.471177,0.027166,83460.992188,0.681345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.904121,6861.693359
3.017433,1.000000,-7977.333008,-10.092060,2786.909456,2087.612061,6849.324219,297.390991,301.524597,326.245539,-17.515778,0.724633,2.426137,-62.164600,-20.324162,-20.873978,2071.475830,-0.025961,0.003965,-0.000642,0.503361,0.474417,0.093756,83460.992188,0.692756,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.045227,6850.223633
3.072237,1.000000,-7968.195801,-10.072814,2783.497833,2084.213135,6838.186523,297.936035,301.603729,326.185684,-17.508827,0.728511,2.475996,-62.296143,-20.367070,-20.870424,2068.150146,-0.025282,0.003870,-0.000637,0.506131,0.477560,0.154931,83460.992188,0.706425,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.176971,6839.216309
3.127256,1.000000,-7958.976074,-10.053321,2780.065793,2080.793701,6826.922852,298.441376,301.682312,326.128468,-17.498669,0.732177,2.526913,-62.421829,-20.408062,-20.866419,2064.794434,-0.024621,0.003777,-0.000633,0.508881,0.480676,0.209950,83460.992188,0.720219,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.302135,6827.952637
3.182003,1.000000,-7949.780273,-10.033801,2776.644073,2077.384766,6815.664063,298.906189,301.759735,326.074753,-17.485744,0.735601,2.578025,-62.539848,-20.446546,-20.862017,2061.447510,-0.023958,0.003685,-0.000630,0.511591,0.483729,0.257746,83460.992188,0.732751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.419426,6816.693848
3.237229,1.000000,-7940.651367,-10.014344,2773.186174,2073.939697,6804.464355,299.339050,301.835205,326.024329,-17.470182,0.738840,2.629958,-62.650620,-20.482661,-20.857264,2058.124756,-0.024009,0.003596,-0.000627,0.514232,0.486777,0.302088,83460.992188,0.746146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.531151,6805.494141
3.292843,1.000000,-7931.222168,-9.994163,2769.697980,2070.464355,6792.874512,299.741669,301.911499,325.975508,-17.452213,0.741886,2.682186,-62.757725,-20.517579,-20.851986,2054.692871,-0.023535,0.003508,-0.000624,0.516902,0.489803,0.340742,83460.992188,0.760080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.636398,6794.113281
3.348554,1.000000,-7921.916992,-9.974157,2766.198066,2066.977051,6781.416504,300.114380,301.985870,325.930572,-17.432213,0.744726,2.734216,-62.856339,-20.549723,-20.846432,2051.305908,-0.023601,0.003423,-0.000622,0.519506,0.492792,0.374404,83460.992188,0.772873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.734806,6782.655273
3.404949,1.000000,-7912.649902,-9.954140,2762.649829,2063.442139,6769.986328,300.462921,302.058167,325.888869,-17.410208,0.747398,2.786330,-62.947685,-20.579499,-20.840574,2047.933105,-0.024141,0.003344,-0.000620,0.522036,0.495774,0.403435,83460.992188,0.786208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.827312,6771.224609
3.461014,1.000000,-7903.108398,-9.933432,2759.117419,2059.922363,6758.199219,300.783020,302.131073,325.849064,-17.386856,0.749852,2.837336,-63.034618,-20.607839,-20.834238,2044.460205,-0.024006,0.003262,-0.000618,0.524588,0.498692,0.427339,83460.992188,0.799400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.912266,6759.446289
3.516469,1.000000,-7893.918945,-9.913389,2755.618974,2056.436523,6746.831543,301.075989,302.200256,325.813590,-17.362556,0.752086,2.886854,-63.111755,-20.632992,-20.827868,2041.115601,-0.024591,0.003185,-0.000617,0.527009,0.501535,0.446990,83460.992188,0.811370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.989719,6748.078613
3.573394,1.000000,-7884.340332,-9.892390,2752.023549,2052.854248,6734.966309,301.354187,302.270447,325.779539,-17.336622,0.754188,2.936468,-63.185356,-20.657000,-20.820951,2037.629272,-0.024928,0.003111,-0.000616,0.529466,0.504405,0.462607,83460.992188,0.823812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.062412,6736.213379
3.623480,1.000000,-7876.000488,-9.874018,2748.856827,2049.699219,6724.624023,301.581512,302.330444,325.752192,-17.313158,0.755880,2.979009,-63.244003,-20.676142,-20.814737,2034.593750,-0.025498,0.003047,-0.000615,0.531565,0.506890,0.473196,83460.992188,0.834251,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.120949,6725.871094
3.677839,1.000000,-7866.956543,-9.853995,2745.416795,2046.271240,6713.397461,301.811249,302.393494,325.724934,-17.287207,0.757553,3.023803,-63.301952,-20.695067,-20.807806,2031.302002,-0.026133,0.002979,-0.000615,0.533772,0.509540,0.480928,83460.992188,0.845880,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.178726,6714.963867
3.729461,1.000000,-7858.236816,-9.834590,2742.147230,2043.013672,6702.562012,302.014252,302.453522,325.700820,-17.262236,0.758998,3.065027,-63.352631,-20.711633,-20.800936,2028.128296,-0.026596,0.002915,-0.000615,0.535873,0.512016,0.485912,83460.992188,0.856099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.228512,6704.128906
