time,phase,along_m,cross_m,elevation_m,agl_m,height_ft,ias,eas,groundspeed_kt,pitch,bank,alpha,vy,gamma,gamma_cmd,h_cmd,yoke,roll,rudder,speedbrake,speedbrake_actual,Q,mass,nz,main_wow,nose_wow,gear_cmd,gear0,gear1,gear2,chute,brakes,derotating,local_vy,radar_height_ft
0.643368,1.000000,-8376.542969,-10.897054,2926.985055,2227.122070,7308.182617,110.229706,298.693542,327.931928,-13.029166,0.280047,5.680802,-58.440990,-19.106800,-20.578560,2216.776367,-0.123236,0.012571,-0.000415,0.319920,0.138286,-2.733007,83460.992188,1.285358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.271362,7307.167480
0.697533,1.000000,-8367.402344,-10.878791,2923.824844,2223.975098,7297.806641,121.561974,298.743042,328.035148,-13.177699,0.298327,5.482136,-58.291115,-19.055774,-20.587183,2213.449463,-0.123396,0.012306,-0.000483,0.347002,0.158250,-2.748761,83460.992188,1.245803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.123825,7296.791504
0.752945,1.000000,-8358.123047,-10.860318,2920.599616,2220.762939,7287.301758,132.825302,298.791840,328.128876,-13.330245,0.316441,5.284749,-58.158348,-19.010451,-20.596409,2210.072021,-0.124670,0.011956,-0.000541,0.374708,0.179408,-2.755394,83460.992188,1.209491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.992203,7286.503418
0.808547,1.000000,-8348.746094,-10.841712,2917.370080,2217.546875,7276.712402,143.711594,298.847687,328.212548,-13.483509,0.334077,5.092529,-58.042328,-18.970751,-20.606174,2206.659180,-0.126604,0.011619,-0.000592,0.402509,0.201353,-2.756506,83460.992188,1.175796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.878120,7275.914063
0.858949,1.000000,-8340.251953,-10.824898,2914.447659,2214.636719,7267.138672,153.200623,298.896118,328.278988,-13.622399,0.349607,4.923172,-57.951675,-18.939675,-20.615339,2203.567383,-0.128708,0.011320,-0.000631,0.411364,0.221315,-2.754607,83460.992188,1.147149,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.789055,7266.340332
0.914950,1.000000,-8330.827148,-10.806278,2911.205424,2211.407715,7256.534668,163.294525,298.950104,328.342611,-13.776559,0.366369,4.740264,-57.866203,-18.910323,-20.625824,2200.137207,-0.131226,0.010999,-0.000668,0.413254,0.241603,-2.751061,83460.992188,1.116856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.705177,7255.736328
0.971109,1.000000,-8321.380859,-10.787645,2907.958308,2208.174072,7245.922363,172.927078,299.004303,328.396445,-13.930937,0.382673,4.562209,-57.795761,-18.886059,-20.636606,2196.698975,-0.133788,0.010689,-0.000700,0.415151,0.259985,-2.747281,83460.992188,1.087652,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.636311,7245.278809
1.027304,1.000000,-8311.892578,-10.768951,2904.712545,2204.941895,7235.276367,182.066391,299.058746,328.441025,-14.085217,0.398495,4.389220,-57.739822,-18.866694,-20.647665,2193.245605,-0.136300,0.010390,-0.000726,0.417056,0.276621,-2.744013,83460.992188,1.059294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.582184,7234.632324
1.078532,1.000000,-8303.241211,-10.751921,2901.755977,2201.997314,7225.579102,189.962753,299.108643,328.473652,-14.225725,0.412500,4.235867,-57.701370,-18.853277,-20.657921,2190.096680,-0.138509,0.010121,-0.000745,0.418803,0.290414,-2.741772,83460.992188,1.034105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.545349,7224.935059
1.133628,1.000000,-8293.928711,-10.733593,2898.577910,2198.832764,7215.146484,197.993546,299.163330,328.500732,-14.376738,0.427132,4.075420,-57.673069,-18.843239,-20.669065,2186.707275,-0.140775,0.009843,-0.000763,0.420717,0.303940,-2.740315,83460.992188,1.007625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.518764,7214.708496
1.188734,1.000000,-8284.629883,-10.715296,2895.400357,2195.668701,7204.734863,205.557419,299.218018,328.519774,-14.527733,0.441333,3.919408,-57.658028,-18.837656,-20.680304,2183.322754,-0.142926,0.009574,-0.000777,0.422631,0.316252,-2.739840,83460.992188,0.981763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.505363,7204.297363
1.243451,1.000000,-8275.433594,-10.697194,2892.245604,2192.527100,7194.439453,212.615997,299.273010,328.531075,-14.677663,0.455020,3.768765,-57.655857,-18.836395,-20.691448,2179.975586,-0.144949,0.009315,-0.000788,0.424556,0.327402,-2.740312,83460.992188,0.956694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.504829,7194.001953
1.293836,1.000000,-8266.883789,-10.680359,2889.340350,2189.634033,7184.868164,218.730789,299.324707,328.535079,-14.815765,0.467274,3.633683,-57.664902,-18.838928,-20.701828,2176.863770,-0.146717,0.009084,-0.000796,0.426365,0.336820,-2.741515,83460.992188,0.934009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.515327,7184.430664
1.348113,1.000000,-8257.681641,-10.662226,2886.209776,2186.516602,7174.563477,224.917465,299.381378,328.532617,-14.964631,0.480104,3.491929,-57.686333,-18.845566,-20.712957,2173.514404,-0.148527,0.008851,-0.000805,0.428348,0.346150,-2.743557,83460.992188,0.910101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.538200,7174.226563
1.402511,1.000000,-8248.552734,-10.644222,2883.070653,2183.390625,7164.336426,230.718979,299.438416,328.523541,-15.113955,0.492594,3.353652,-57.719296,-18.856058,-20.723946,2170.191650,-0.150246,0.008619,-0.000813,0.430344,0.354741,-2.746343,83460.992188,0.886762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.572887,7163.999512
1.457849,1.000000,-8239.209961,-10.625775,2879.875020,2180.208496,7153.860840,236.229736,299.497559,328.507554,-15.266034,0.504937,3.216743,-57.764839,-18.870738,-20.735062,2166.791260,-0.151905,0.008387,-0.000818,0.432415,0.362783,-2.749853,83460.992188,0.863487,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.619991,7153.524414
1.512900,1.000000,-8229.933594,-10.607439,2876.693055,2177.039795,7143.451172,241.339050,299.557892,328.485338,-15.417527,0.516868,3.084184,-57.821617,-18.889159,-20.745968,2163.414795,-0.153472,0.008166,-0.000822,0.434526,0.370163,-2.753954,83460.992188,0.840872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.678417,7143.114258
1.567495,1.000000,-8220.759766,-10.589280,2873.533966,2173.893799,7133.145020,246.057785,299.618317,328.457220,-15.568011,0.528363,2.956178,-57.888836,-18.911062,-20.756588,2160.075928,-0.154950,0.007954,-0.000824,0.436641,0.376940,-2.758547,83460.992188,0.818977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.747490,7132.963867
1.622189,1.000000,-8211.477539,-10.570879,2870.365003,2170.738037,7122.702148,250.456406,299.681702,328.421864,-15.718780,0.539562,2.832905,-57.971046,-18.937900,-20.767099,2156.697510,-0.144743,0.007739,-0.000825,0.438859,0.383247,-2.748371,83460.992188,0.779137,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.831860,7122.520996
1.673333,1.000000,-8203.002930,-10.554055,2867.397003,2167.782227,7113.152344,254.289246,299.743622,328.381407,-15.858220,0.549760,2.725627,-58.065487,-18.968718,-20.776459,2153.613037,-0.134831,0.007538,-0.000826,0.441026,0.388764,-2.702195,83460.992188,0.742502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-56.930584,7112.971191
1.723435,1.000000,-8194.462891,-10.537078,2864.484166,2164.881592,7103.509277,257.794983,299.809296,328.333535,-15.991784,0.559489,2.628711,-58.176857,-19.005064,-20.785604,2150.504639,-0.125999,0.007344,-0.000826,0.443326,0.393860,-2.630301,83460.992188,0.711675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.043053,7103.328125
1.777807,1.000000,-8185.235352,-10.518711,2861.316309,2161.726807,7093.066895,261.336670,299.883026,328.274836,-16.132011,0.569761,2.533071,-58.312515,-19.049351,-20.795118,2147.145996,-0.117422,0.007148,-0.000825,0.445906,0.399092,-2.529976,83460.992188,0.684062,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.179852,7093.049805
1.831536,1.000000,-8176.186035,-10.500673,2858.178270,2158.601563,7082.797852,264.584229,299.958008,328.211243,-16.264725,0.579613,2.448483,-58.458256,-19.096949,-20.804010,2143.852295,-0.109843,0.006960,-0.000822,0.448530,0.403996,-2.414507,83460.992188,0.661436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.327431,7082.780762
1.886513,1.000000,-8166.935059,-10.482208,2854.958849,2155.395264,7072.270020,267.664825,300.036224,328.141036,-16.393749,0.589393,2.372082,-58.617798,-19.149076,-20.812626,2140.485352,-0.102730,0.006776,-0.000818,0.451267,0.408775,-2.285015,83460.992188,0.642856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.488747,7072.252930
1.942223,1.000000,-8157.545898,-10.463441,2851.687221,2152.136963,7061.551270,270.552704,300.117188,328.065224,-16.516987,0.598992,2.305002,-58.788555,-19.204892,-20.820841,2137.067871,-0.096007,0.006594,-0.000813,0.454102,0.413404,-2.146051,83460.992188,0.627645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.660820,7061.706543
1.998063,1.000000,-8148.137695,-10.444609,2848.398125,2148.861328,7050.775879,273.228485,300.199402,327.985555,-16.632589,0.608296,2.247828,-58.966347,-19.263035,-20.828506,2133.643555,-0.089620,0.006419,-0.000806,0.456979,0.417848,-2.003365,83460.992188,0.615553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-57.839771,7050.930664
2.049101,1.000000,-8139.557129,-10.427410,2845.383047,2145.858154,7040.915527,275.493164,300.275757,327.910039,-16.731209,0.616536,2.204291,-59.133755,-19.317798,-20.834980,2130.520508,-0.084275,0.006264,-0.000799,0.459651,0.421772,-1.869363,83460.992188,0.606749,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.008430,7041.070313
2.104347,1.000000,-8130.289063,-10.408807,2842.109606,2142.597900,7030.230469,277.764130,300.359009,327.826277,-16.830235,0.625158,2.166141,-59.318501,-19.378241,-20.841415,2127.147217,-0.078931,0.006104,-0.000791,0.462566,0.425885,-1.723524,83460.992188,0.599762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.194775,7030.385254
2.159766,1.000000,-8120.939941,-10.390010,2838.815521,2139.317139,7019.413574,279.867035,300.443268,327.739964,-16.921513,0.633496,2.136755,-59.507607,-19.440129,-20.847292,2123.744385,-0.073689,0.005944,-0.000782,0.465514,0.429886,-1.578575,83460.992188,0.595730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.384212,7019.748535
2.215295,1.000000,-8111.566406,-10.371134,2835.504350,2136.019287,7008.530762,281.811035,300.528473,327.652347,-17.004980,0.641556,2.115782,-59.698769,-19.502694,-20.852571,2120.332764,-0.068731,0.005790,-0.000773,0.468496,0.433784,-1.435672,83460.992188,0.593163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.575462,7008.865723
2.271181,1.000000,-8102.200195,-10.352240,2832.161182,2132.689209,6997.617188,283.614868,300.613800,327.564017,-17.081053,0.649371,2.102745,-59.890362,-19.565415,-20.857212,2116.923828,-0.064251,0.005640,-0.000763,0.471483,0.437609,-1.295140,83460.992188,0.592856,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.768333,6997.952148
2.326536,1.000000,-8092.887207,-10.333418,2828.839199,2129.380127,6986.727051,285.261719,300.699158,327.476043,-17.148775,0.656813,2.097290,-60.080494,-19.627659,-20.861202,2113.534180,-0.059984,0.005498,-0.000754,0.474471,0.441312,-1.159859,83460.992188,0.594463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.958839,6987.062012
2.381467,1.000000,-8083.607422,-10.314627,2825.532305,2126.086182,6975.838379,286.768829,300.784454,327.388692,-17.208702,0.663918,2.098705,-60.268665,-19.689263,-20.864567,2110.156494,-0.055911,0.005360,-0.000744,0.477456,0.444914,-1.030071,83460.992188,0.596966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.146523,6976.330078
2.436678,1.000000,-8074.400391,-10.295944,2822.198253,2122.765381,6964.997070,288.165558,300.868866,327.302706,-17.261890,0.670774,2.106473,-60.453434,-19.749751,-20.867287,2106.805420,-0.052495,0.005225,-0.000735,0.480410,0.448467,-0.904588,83460.992188,0.601566,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.333023,6965.488770
2.487442,1.000000,-8065.853516,-10.278566,2819.123746,2119.702881,6954.900879,289.353302,300.946991,327.223838,-17.304832,0.676822,2.118718,-60.622433,-19.805076,-20.869286,2103.694580,-0.049275,0.005103,-0.000726,0.483145,0.451678,-0.794434,83460.992188,0.606894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.501873,6955.392578
2.541113,1.000000,-8056.789063,-10.260095,2815.863978,2116.455811,6944.158691,290.515564,301.029755,327.141352,-17.344261,0.682974,2.136677,-60.798794,-19.862810,-20.870844,2100.395508,-0.046078,0.004977,-0.000717,0.486042,0.455025,-0.682348,83460.992188,0.613167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.677464,6944.799316
2.595483,1.000000,-8047.676270,-10.241482,2812.552280,2113.156738,6933.325195,291.602600,301.112335,327.060022,-17.378237,0.688939,2.159564,-60.972359,-19.919623,-20.871849,2097.078613,-0.043321,0.004854,-0.000709,0.488932,0.458366,-0.574643,83460.992188,0.621068,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-59.851460,6933.965820
2.650520,1.000000,-8038.418457,-10.222527,2809.190472,2109.807861,6922.285156,292.617523,301.195953,326.979315,-17.406841,0.694711,2.187053,-61.144295,-19.975899,-20.872301,2093.708984,-0.040651,0.004734,-0.000700,0.491858,0.461701,-0.471774,83460.992188,0.629750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.023125,6922.925781
2.701011,1.000000,-8030.029297,-10.205305,2806.098172,2106.727539,6912.250488,293.478790,301.271179,326.908070,-17.428249,0.699778,2.215696,-61.295952,-20.025531,-20.872213,2090.655762,-0.038749,0.004627,-0.000693,0.494491,0.464720,-0.382863,83460.992188,0.638296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.176311,6912.891113
2.756831,1.000000,-8020.639648,-10.185979,2802.670673,2103.313232,6900.987793,294.358978,301.354828,326.830567,-17.446859,0.705130,2.250766,-61.460724,-20.079448,-20.871599,2087.238037,-0.036517,0.004512,-0.000686,0.497419,0.468017,-0.290306,83460.992188,0.648289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.340626,6901.825684
2.812297,1.000000,-8011.259766,-10.166615,2799.256018,2099.911377,6889.703613,295.164459,301.437653,326.755703,-17.460419,0.710184,2.288704,-61.619728,-20.131472,-20.870440,2083.824219,-0.034373,0.004399,-0.000679,0.500318,0.471252,-0.204496,83460.992188,0.659046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.498276,6890.541992
2.862442,1.000000,-8002.916016,-10.149340,2796.161572,2096.828857,6879.639160,295.838165,301.510315,326.691399,-17.468716,0.714534,2.325296,-61.756233,-20.176128,-20.868958,2080.787354,-0.033064,0.004301,-0.000673,0.502861,0.474143,-0.132219,83460.992188,0.669701,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.635715,6880.477051
2.917802,1.000000,-7993.515625,-10.129817,2792.737501,2093.417725,6868.271484,296.526123,301.592010,326.621637,-17.473846,0.719105,2.367827,-61.904091,-20.224495,-20.866817,2077.365723,-0.031260,0.004195,-0.000667,0.505720,0.477298,-0.058089,83460.992188,0.680297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.781654,6869.109375
2.970908,1.000000,-7984.764160,-10.111581,2789.445412,2090.137695,6857.661621,297.135925,301.664642,326.559201,-17.475050,0.723259,2.410350,-62.036182,-20.267703,-20.864382,2074.180420,-0.030413,0.004096,-0.000662,0.508263,0.480286,0.006662,83460.992188,0.696467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-60.915546,6858.596191
3.023742,1.000000,-7975.823242,-10.092887,2786.163332,2086.867920,6846.796875,297.697235,301.742004,326.498308,-17.473011,0.727173,2.454021,-62.164822,-20.309779,-20.861465,2070.926270,-0.029176,0.004001,-0.000657,0.510970,0.483223,0.066257,83460.992188,0.703399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.043037,6847.730957
3.074300,1.000000,-7967.328125,-10.075063,2783.016508,2083.733154,6836.451660,298.195160,301.812714,326.442901,-17.468227,0.730725,2.496875,-62.281933,-20.348077,-20.858324,2067.834229,-0.028341,0.003913,-0.000653,0.513445,0.486005,0.119001,83460.992188,0.714825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.159634,6837.385742
3.125039,1.000000,-7958.812988,-10.057134,2779.852659,2080.580811,6826.060547,298.659271,301.882782,326.389838,-17.460867,0.734098,2.540625,-62.393776,-20.384655,-20.854822,2064.735107,-0.027680,0.003824,-0.000649,0.515897,0.488765,0.167207,83460.992188,0.726198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.271088,6826.995117
3.179593,1.000000,-7949.697266,-10.037868,2776.444821,2077.185547,6814.915039,299.121521,301.956482,326.335856,-17.450363,0.737514,2.588262,-62.507484,-20.421839,-20.850700,2061.417236,-0.027270,0.003735,-0.000646,0.518477,0.491700,0.214370,83460.992188,0.739046,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.384815,6816.034668
3.235063,1.000000,-7940.376465,-10.018085,2772.973618,2073.727295,6803.495605,299.555573,302.030853,326.283653,-17.437210,0.740777,2.636990,-62.617031,-20.457669,-20.846107,2058.024658,-0.026848,0.003646,-0.000643,0.521080,0.494645,0.256815,83460.992188,0.751538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.493759,6804.615234
3.290610,1.000000,-7931.073242,-9.998256,2769.491760,2070.258057,6792.076660,299.956879,302.103699,326.234535,-17.421825,0.743826,2.685831,-62.719727,-20.491263,-20.841171,2054.638672,-0.026659,0.003560,-0.000640,0.523630,0.497554,0.294284,83460.992188,0.764002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.596191,6793.196777
3.345315,1.000000,-7921.936523,-9.978694,2766.057331,2066.836426,6780.842285,300.322113,302.173950,326.189184,-17.404774,0.746632,2.733735,-62.814224,-20.522180,-20.835983,2051.313232,-0.026665,0.003480,-0.000638,0.526088,0.500381,0.326603,83460.992188,0.776356,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.690643,6781.961914
3.399905,1.000000,-7912.812500,-9.959072,2762.625175,2063.416748,6769.605957,300.659302,302.242859,326.146620,-17.386124,0.749234,2.781129,-62.902317,-20.551015,-20.830509,2047.992310,-0.026775,0.003398,-0.000636,0.528500,0.503163,0.354400,83460.992188,0.788354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.778599,6770.883301
3.455615,1.000000,-7903.473633,-9.938894,2759.117861,2059.922363,6758.086914,300.977661,302.311859,326.105896,-17.365652,0.751698,2.828844,-62.986053,-20.578436,-20.824608,2044.593140,-0.026915,0.003318,-0.000634,0.530915,0.505959,0.378267,83460.992188,0.800406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.861919,6759.364258
3.505672,1.000000,-7895.084961,-9.920685,2755.962648,2056.778564,6747.727051,301.243286,302.372772,326.071698,-17.346235,0.753749,2.870991,-63.055885,-20.601315,-20.819084,2041.539917,-0.027145,0.003250,-0.000633,0.533047,0.508435,0.396220,83460.992188,0.811115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.931404,6749.004395
3.555888,1.000000,-7886.723145,-9.902452,2752.794067,2053.621338,6737.387695,301.491669,302.432495,326.039694,-17.325924,0.755657,2.912492,-63.120529,-20.622513,-20.813360,2038.496460,-0.027557,0.003184,-0.000632,0.535137,0.510884,0.411177,83460.992188,0.821263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-61.996120,6738.798828
3.607480,1.000000,-7878.020020,-9.883387,2749.535433,2050.374512,6726.614746,301.729523,302.493164,326.008580,-17.304363,0.757462,2.954157,-63.182632,-20.642897,-20.807203,2035.328857,-0.027809,0.003116,-0.000631,0.537260,0.513363,0.423291,83460.992188,0.831872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.057461,6728.025879
3.658673,1.000000,-7869.471680,-9.864570,2746.299025,2047.149902,6716.021973,301.949463,302.552002,325.980076,-17.282431,0.759105,2.994454,-63.238705,-20.661324,-20.800970,2032.217529,-0.028318,0.003052,-0.000631,0.539320,0.515785,0.432685,83460.992188,0.841445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-62.113438,6717.433105
